order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD1005,Pune,Allergy,Cetirizine,7,497,99.40,497
ORD2768,mum,Diabetes,Metformin,8,368,73.60,368
ORD1980,Madras,Antibiotic,Azithral 500,5,140,28.00,140
ORD3048,Bengaluru,Fever,Dolo 650,4,588,117.60,588
ORD2055,mum,Antibiotic,Azithral 500,9,1755,351.00,1755
ORD1787,Mumbai,Diabetes,Metformin,10,1710,342.00,1710
ORD1551,Mumbai,Calcium,Shelcal,6,816,163.20,816
ORD3043,Kolkata,Cardiac,Ecosprin,4,92,18.40,92
ORD1997,mum,Diabetes,Metformin,4,368,73.60,368
ORD2551,blr,Allergy,Cetirizine,1,143,28.60,143
ORD2950,chennai,,Azithral 500,7,1106,221.20,1106
ORD1517,hyd,Diabetes,Metformin,8,800,160.00,800
ORD2309,kol,Acidity,Pan 40,7,1337,,1337
ORD2212,Jaipur,Calcium,Shelcal,5,775,155.00,775
ORD1029,chennai,Diabetes,Metformin,2,144,28.80,144
ORD2132,Ahmedabad,Acidity,Pan 40,3,219,43.80,219
ORD2642,chennai,Cholesterol,Atorva,4,316,63.20,316
ORD1819,blr,Antibiotic,Azithral 500,2,256,51.20,256
ORD3062,Hyderabad,Cardiac,Ecosprin,6,354,70.80,354
ORD2819,Pune,Cholesterol,Atorva,1,74,14.80,74
ORD1342,blr,Calcium,Shelcal,7,427,,427
ORD1203,mum,Acidity,Pan 40,7,756,151.20,756
ORD2873,mum,Allergy,Cetirizine,10,780,156.00,780
ORD1666,Bengaluru,Cholesterol,Atorva,6,840,168.00,840
ORD1143,Bengaluru,Antibiotic,Azithral 500,1,189,37.80,189
ORD1187,Ahmedabad,Cardiac,Ecosprin,7,1127,225.40,1127
ORD2636,Bengaluru,Fever,Dolo 650,1,104,20.80,104
ORD3026,hyd,Allergy,Cetirizine,7,1043,208.60,1043
ORD1057,del,Diabetes,Metformin,6,648,129.60,648
ORD1805,blr,Fever,Dolo 650,8,680,136.00,680
ORD2567,Kolkata,Antibiotic,Azithral 500,3,357,71.40,357
ORD1866,Mumbai,Cholesterol,Atorva,6,162,32.40,162
ORD2255,Jaipur,Antibiotic,Azithral 500,6,144,28.80,144
ORD1422,Madras,Acidity,Pan 40,5,535,107.00,535
ORD1023,Hyderabad,Fever,Dolo 650,4,536,107.20,536
ORD2442,Hyderabad,Cardiac,Ecosprin,6,558,111.60,558
ORD2261,Madras,Fever,Dolo 650,5,920,184.00,920
ORD2277,Ahmedabad,Cardiac,Ecosprin,7,567,113.40,567
ORD1168,Pune,Acidity,Pan 40,10,1520,304.00,1520
ORD1131,mum,Allergy,Cetirizine,7,1008,201.60,1008
ORD2859,del,Cardiac,Ecosprin,4,692,138.40,692
ORD2805,blr,Diabetes,Metformin,10,200,40.00,200
ORD2724,blr,Antibiotic,Azithral 500,1,186,37.20,186
ORD1590,Delhi,Antibiotic,Azithral 500,2,264,52.80,264
ORD2244,Delhi,Diabetes,Metformin,6,654,130.80,654
ORD1110,Kolkata,Fever,Dolo 650,1,193,38.60,193
ORD2035,Bengaluru,Diabetes,Metformin,7,364,72.80,364
ORD2949,kol,Cardiac,Ecosprin,3,306,61.20,306
ORD2345,mum,Acidity,Pan 40,7,1386,277.20,1386
ORD1721,blr,Allergy,Cetirizine,7,413,82.60,413
ORD2593,Madras,Acidity,Pan 40,4,100,20.00,100
ORD1300,Kolkata,Cholesterol,Atorva,9,531,106.20,531
ORD1795,Jaipur,Cardiac,Ecosprin,5,775,155.00,775
ORD2907,kol,Calcium,Shelcal,4,416,83.20,416
ORD2904,kol,Cholesterol,Atorva,6,1200,240.00,1200
ORD1221,Jaipur,,Shelcal,5,970,194.00,970
ORD1864,Mumbai,Diabetes,Metformin,7,651,130.20,651
ORD1730,Delhi,Acidity,Pan 40,9,1296,259.20,1296
ORD3072,bng,Allergy,Cetirizine,2,264,52.80,264
ORD1798,hyd,Calcium,Shelcal,10,620,124.00,620
ORD1050,Pune,Cholesterol,Atorva,1,92,,92
ORD1589,chennai,Calcium,Shelcal,8,568,113.60,568
ORD2962,hyd,Diabetes,Metformin,7,469,93.80,469
ORD1184,Bengaluru,Acidity,Pan 40,1,47,9.40,47
ORD1858,blr,Antibiotic,Azithral 500,1,31,6.20,31
ORD2661,Jaipur,Antibiotic,Azithral 500,8,392,78.40,392
ORD2372,mum,Acidity,Pan 40,2,262,,262
ORD3009,Pune,Calcium,Shelcal,5,225,45.00,225
ORD1165,mum,Cholesterol,Atorva,4,492,98.40,492
ORD2540,Kolkata,Antibiotic,Azithral 500,6,774,154.80,774
ORD1491,Pune,Cardiac,Ecosprin,6,612,122.40,612
ORD2006,hyd,Fever,Dolo 650,3,423,84.60,423
ORD2420,Kolkata,Acidity,Pan 40,10,400,80.00,400
ORD1614,Pune,Antibiotic,Azithral 500,6,330,66.00,330
ORD2448,kol,Cholesterol,Atorva,7,1260,252.00,1260
ORD2674,Pune,Cholesterol,Atorva,4,200,40.00,200
ORD1545,Hyderabad,Acidity,Pan 40,2,186,37.20,186
ORD2502,del,Fever,Dolo 650,10,1060,212.00,1060
ORD2390,Delhi,Cardiac,Ecosprin,2,42,8.40,42
ORD2890,Madras,Antibiotic,Azithral 500,5,155,31.00,155
ORD1224,del,Calcium,Shelcal,8,1464,292.80,1464
ORD1498,Madras,Acidity,Pan 40,4,424,84.80,424
ORD2311,hyd,Calcium,Shelcal,9,747,149.40,747
ORD1583,Hyderabad,Allergy,Cetirizine,2,384,76.80,384
ORD2084,Hyderabad,Diabetes,Metformin,8,1520,304.00,1520
ORD1361,hyd,Calcium,Shelcal,4,632,126.40,632
ORD2454,hyd,Calcium,Shelcal,2,172,,172
ORD2832,Pune,Cholesterol,Atorva,9,1773,354.60,1773
ORD2094,blr,Calcium,Shelcal,6,1152,230.40,1152
ORD2981,hyd,Calcium,Shelcal,6,774,154.80,774
ORD1206,chennai,Acidity,Pan 40,1,170,34.00,170
ORD1912,Madras,Antibiotic,Azithral 500,1,99,19.80,99
ORD1626,Delhi,Allergy,Cetirizine,8,1080,216.00,1080
ORD1076,Delhi,Cardiac,Ecosprin,2,208,41.60,208
ORD2434,Hyderabad,Antibiotic,Azithral 500,6,798,159.60,798
ORD1437,Mumbai,Fever,Dolo 650,7,1365,273.00,1365
ORD2181,Ahmedabad,Diabetes,Metformin,1,139,27.80,139
ORD2107,del,Allergy,Cetirizine,5,625,125.00,625
ORD1555,Madras,Fever,Dolo 650,8,1368,273.60,1368
ORD2546,bng,Acidity,Pan 40,8,1080,216.00,1080
ORD1812,Madras,Acidity,Pan 40,5,185,37.00,185
ORD1698,hyd,Acidity,Pan 40,10,1480,296.00,1480
ORD1263,mum,Cholesterol,Atorva,4,760,152.00,760
ORD2350,Bengaluru,Acidity,Pan 40,10,930,186.00,930
ORD2347,blr,Diabetes,Metformin,5,465,93.00,465
ORD2775,Ahmedabad,Antibiotic,Azithral 500,6,456,91.20,456
ORD2503,chennai,Diabetes,Metformin,5,560,112.00,560
ORD1880,Ahmedabad,Calcium,Shelcal,7,1141,228.20,1141
ORD2139,Delhi,Antibiotic,Azithral 500,10,1490,298.00,1490
ORD1306,Kolkata,Antibiotic,Azithral 500,10,1120,224.00,1120
ORD2016,blr,Fever,Dolo 650,4,236,47.20,236
ORD1954,Pune,Cardiac,Ecosprin,10,460,92.00,460
ORD2507,Hyderabad,Antibiotic,Azithral 500,2,92,18.40,92
ORD1791,blr,Acidity,Pan 40,2,148,29.60,148
ORD2992,chennai,Cholesterol,Atorva,1,182,36.40,182
ORD2723,Ahmedabad,Cholesterol,Atorva,1,173,34.60,173
ORD1277,bng,Antibiotic,Azithral 500,5,185,37.00,185
ORD2902,del,Cardiac,Ecosprin,8,176,35.20,176
ORD2917,kol,Acidity,Pan 40,10,550,,550
ORD1862,Pune,Cholesterol,Atorva,9,378,75.60,378
ORD2631,blr,Cardiac,Ecosprin,10,1340,268.00,1340
ORD1898,mum,Fever,Dolo 650,3,558,111.60,558
ORD2146,kol,Allergy,Cetirizine,9,1413,,1413
ORD1200,chennai,Cardiac,Ecosprin,10,470,94.00,470
ORD2935,Hyderabad,Calcium,Shelcal,5,400,80.00,400
ORD2531,Madras,Fever,Dolo 650,4,700,140.00,700
ORD1268,chennai,Fever,Dolo 650,8,1000,200.00,1000
ORD1194,chennai,Antibiotic,Azithral 500,2,396,79.20,396
ORD1055,chennai,Diabetes,Metformin,4,316,63.20,316
ORD2705,Jaipur,Calcium,Shelcal,3,423,84.60,423
ORD2208,blr,Cardiac,Ecosprin,8,1120,224.00,1120
ORD2180,del,Cardiac,Ecosprin,9,1449,289.80,1449
ORD1739,Madras,Cardiac,Ecosprin,1,41,8.20,41
ORD1482,Bengaluru,Allergy,Cetirizine,3,540,108.00,540
ORD1948,blr,Diabetes,Metformin,2,368,73.60,368
ORD2835,bng,Fever,Dolo 650,6,456,91.20,456
ORD1951,Mumbai,Cardiac,Ecosprin,1,71,14.20,71
ORD1020,hyd,Antibiotic,Azithral 500,7,315,63.00,315
ORD1783,blr,Fever,Dolo 650,1,63,12.60,63
ORD1260,Pune,Allergy,Cetirizine,2,336,67.20,336
ORD3019,chennai,Cholesterol,Atorva,5,470,94.00,470
ORD1418,del,Cardiac,Ecosprin,8,392,,392
ORD2782,Kolkata,Allergy,Cetirizine,2,96,19.20,96
ORD1285,mum,Diabetes,Metformin,10,1110,222.00,1110
ORD1677,Mumbai,Diabetes,Metformin,5,815,163.00,815
ORD1582,mum,Cholesterol,Atorva,8,784,156.80,784
ORD1655,Mumbai,Cholesterol,Atorva,3,486,97.20,486
ORD1006,Bengaluru,Fever,Dolo 650,5,505,101.00,505
ORD2843,Madras,Allergy,Cetirizine,4,552,110.40,552
ORD1309,Jaipur,Cholesterol,Atorva,8,528,105.60,528
ORD1585,Ahmedabad,,Cetirizine,8,592,118.40,592
ORD2090,del,Acidity,Pan 40,4,144,28.80,144
ORD2061,Madras,Antibiotic,Azithral 500,9,1116,223.20,1116
ORD2906,mum,Fever,Dolo 650,2,172,34.40,172
ORD1321,Pune,Diabetes,Metformin,4,340,68.00,340
ORD2816,Mumbai,Cholesterol,Atorva,4,100,20.00,100
ORD1282,del,Cholesterol,Atorva,9,1107,221.40,1107
ORD2038,bng,Cholesterol,Atorva,6,294,58.80,294
ORD1860,blr,Cholesterol,Atorva,1,34,6.80,34
ORD1367,bng,Cholesterol,Atorva,6,468,93.60,468
ORD1706,mum,Allergy,Cetirizine,8,832,166.40,832
ORD1500,Madras,Cardiac,Ecosprin,10,620,124.00,620
ORD2342,Madras,Acidity,Pan 40,9,1404,280.80,1404
ORD2978,Pune,Cardiac,Ecosprin,9,360,72.00,360
ORD2091,Bengaluru,Diabetes,Metformin,1,181,36.20,181
ORD2743,kol,Fever,Dolo 650,7,1120,224.00,1120
ORD2817,hyd,Antibiotic,Azithral 500,3,276,55.20,276
ORD2523,hyd,Cholesterol,Atorva,6,150,30.00,150
ORD3044,hyd,Allergy,Cetirizine,2,238,47.60,238
ORD2736,Kolkata,Diabetes,Metformin,2,76,15.20,76
ORD1008,Jaipur,Acidity,Pan 40,5,250,50.00,250
ORD1181,Kolkata,Fever,Dolo 650,3,486,97.20,486
ORD1360,Hyderabad,Calcium,Shelcal,8,592,118.40,592
ORD1222,Jaipur,Fever,Dolo 650,6,564,112.80,564
ORD1440,Delhi,Acidity,Pan 40,6,804,160.80,804
ORD2404,del,Diabetes,Metformin,2,102,20.40,102
ORD1688,mum,Acidity,Pan 40,9,783,156.60,783
ORD1230,Mumbai,Acidity,Pan 40,9,1701,340.20,1701
ORD1317,Bengaluru,Allergy,Cetirizine,10,1330,266.00,1330
ORD2104,blr,Calcium,Shelcal,6,1020,204.00,1020
ORD2564,chennai,Fever,Dolo 650,6,648,129.60,648
ORD2240,del,Acidity,Pan 40,3,363,72.60,363
ORD2161,Ahmedabad,Acidity,Pan 40,1,92,18.40,92
ORD1153,Pune,Fever,Dolo 650,2,320,64.00,320
ORD1122,del,Diabetes,Metformin,7,1260,252.00,1260
ORD2603,Mumbai,Acidity,Pan 40,4,120,24.00,120
ORD2740,Mumbai,Allergy,Cetirizine,1,102,20.40,102
ORD1612,Kolkata,Acidity,Pan 40,5,540,108.00,540
ORD1095,Jaipur,Fever,Dolo 650,5,700,,700
ORD1986,Kolkata,Acidity,Pan 40,2,344,68.80,344
ORD1818,bng,Allergy,Cetirizine,6,468,93.60,468
ORD2250,Delhi,Antibiotic,Azithral 500,6,1104,220.80,1104
ORD2493,hyd,Cholesterol,Atorva,4,728,145.60,728
ORD2651,chennai,Acidity,Pan 40,9,801,160.20,801
ORD1939,Hyderabad,Antibiotic,Azithral 500,10,1280,256.00,1280
ORD2168,Madras,Fever,Dolo 650,5,120,24.00,120
ORD1384,hyd,Cardiac,Ecosprin,2,262,52.40,262
ORD2824,del,Cholesterol,Atorva,10,1120,224.00,1120
ORD1331,del,Cardiac,Ecosprin,3,546,,546
ORD2490,Mumbai,Fever,Dolo 650,3,156,31.20,156
ORD2529,del,Allergy,Cetirizine,9,1674,334.80,1674
ORD2271,Ahmedabad,Allergy,Cetirizine,4,792,158.40,792
ORD2912,del,Diabetes,Metformin,3,465,93.00,465
ORD2458,blr,Acidity,Pan 40,6,804,160.80,804
ORD2446,Kolkata,Diabetes,Metformin,4,692,138.40,692
ORD2908,Pune,Antibiotic,Azithral 500,1,117,23.40,117
ORD1195,Kolkata,Diabetes,Metformin,2,344,68.80,344
ORD2733,mum,Cardiac,Ecosprin,9,1692,338.40,1692
ORD2547,Bengaluru,Allergy,Cetirizine,5,225,45.00,225
ORD2519,Pune,Cholesterol,Atorva,7,161,32.20,161
ORD1178,kol,Acidity,Pan 40,10,1030,206.00,1030
ORD1371,Delhi,Allergy,Cetirizine,7,350,70.00,350
ORD1210,Hyderabad,Antibiotic,Azithral 500,6,522,104.40,522
ORD1142,hyd,Fever,Dolo 650,10,720,144.00,720
ORD2980,Kolkata,Cardiac,Ecosprin,8,1384,276.80,1384
ORD2505,bng,,Ecosprin,4,412,82.40,412
ORD2554,Madras,Acidity,Pan 40,1,153,30.60,153
ORD2085,Madras,Cardiac,Ecosprin,8,1368,273.60,1368
ORD2229,Pune,Cholesterol,Atorva,5,920,184.00,920
ORD1567,chennai,Acidity,Pan 40,7,1400,280.00,1400
ORD2789,Ahmedabad,Calcium,Shelcal,10,1410,282.00,1410
ORD2228,del,Acidity,Pan 40,3,108,21.60,108
ORD2749,Mumbai,Diabetes,Metformin,6,798,,798
ORD2684,Madras,Diabetes,Metformin,2,256,51.20,256
ORD2623,Pune,Antibiotic,Azithral 500,4,720,144.00,720
ORD1032,Mumbai,Antibiotic,Azithral 500,1,184,36.80,184
ORD1097,Bengaluru,Allergy,Cetirizine,4,292,58.40,292
ORD3064,Bengaluru,Cholesterol,Atorva,9,1053,210.60,1053
ORD2914,Jaipur,Fever,Dolo 650,5,205,41.00,205
ORD2667,Jaipur,Fever,Dolo 650,2,318,63.60,318
ORD1420,mum,Allergy,Cetirizine,5,125,25.00,125
ORD1024,Bengaluru,Cardiac,Ecosprin,5,625,125.00,625
ORD2834,Jaipur,Fever,Dolo 650,5,925,185.00,925
ORD2894,Kolkata,Antibiotic,Azithral 500,3,336,67.20,336
ORD1676,Hyderabad,Cholesterol,Atorva,3,498,99.60,498
ORD2433,blr,Diabetes,Metformin,6,708,141.60,708
ORD2600,Pune,Cardiac,Ecosprin,1,177,35.40,177
ORD2665,Jaipur,Cardiac,Ecosprin,6,930,186.00,930
ORD2751,Jaipur,Fever,Dolo 650,2,130,26.00,130
ORD2804,Mumbai,Cardiac,Ecosprin,5,440,88.00,440
ORD2778,hyd,Cardiac,Ecosprin,1,100,20.00,100
ORD1652,Madras,Cholesterol,Atorva,8,1496,299.20,1496
ORD2304,Pune,Acidity,Pan 40,6,624,124.80,624
ORD1631,blr,Diabetes,Metformin,5,945,189.00,945
ORD3067,kol,Allergy,Cetirizine,3,372,74.40,372
ORD2944,Bengaluru,Allergy,Cetirizine,1,21,4.20,21
ORD1937,Bengaluru,Diabetes,Metformin,10,1240,248.00,1240
ORD1957,Madras,Allergy,Cetirizine,7,882,176.40,882
ORD1345,bng,Cholesterol,Atorva,10,760,152.00,760
ORD1816,chennai,Allergy,Cetirizine,3,267,53.40,267
ORD2712,kol,Calcium,Shelcal,10,1590,318.00,1590
ORD1154,del,Acidity,Pan 40,4,384,76.80,384
ORD2863,Pune,Cardiac,Ecosprin,6,942,188.40,942
ORD1720,bng,Diabetes,Metformin,3,99,19.80,99
ORD2647,Hyderabad,Calcium,Shelcal,7,1092,218.40,1092
ORD1126,bng,Antibiotic,Azithral 500,2,114,22.80,114
ORD2466,Hyderabad,Acidity,Pan 40,8,896,179.20,896
ORD1421,Bengaluru,Calcium,Shelcal,6,234,46.80,234
ORD1841,Jaipur,Acidity,Pan 40,5,740,148.00,740
ORD1266,bng,Calcium,Shelcal,2,386,77.20,386
ORD2020,Bengaluru,Fever,Dolo 650,2,226,45.20,226
ORD2500,Madras,Cardiac,Ecosprin,4,324,64.80,324
ORD1737,Ahmedabad,Acidity,Pan 40,5,220,44.00,220
ORD2154,Ahmedabad,Calcium,Shelcal,9,918,183.60,918
ORD1036,Ahmedabad,Allergy,Cetirizine,5,690,138.00,690
ORD1712,Ahmedabad,Cardiac,Ecosprin,8,1112,222.40,1112
ORD2004,Hyderabad,Acidity,Pan 40,9,1611,322.20,1611
ORD1155,Jaipur,Allergy,Cetirizine,3,591,118.20,591
ORD1931,Delhi,Diabetes,Metformin,3,132,26.40,132
ORD1900,Bengaluru,Cardiac,Ecosprin,5,810,162.00,810
ORD1198,Hyderabad,Antibiotic,Azithral 500,2,222,44.40,222
ORD1078,mum,Allergy,Cetirizine,7,1064,212.80,1064
ORD3097,Delhi,Allergy,Cetirizine,5,850,170.00,850
ORD1374,del,Antibiotic,Azithral 500,8,1472,294.40,1472
ORD1402,Ahmedabad,Fever,Dolo 650,6,1098,219.60,1098
ORD1196,Jaipur,Antibiotic,Azithral 500,1,196,39.20,196
ORD1388,blr,Calcium,Shelcal,10,780,156.00,780
ORD1917,chennai,Acidity,Pan 40,3,591,118.20,591
ORD1779,Delhi,Acidity,Pan 40,8,296,59.20,296
ORD1177,Bengaluru,Calcium,Shelcal,9,666,133.20,666
ORD2401,Delhi,Fever,Dolo 650,4,188,37.60,188
ORD2573,Pune,Cholesterol,Atorva,5,800,160.00,800
ORD1543,Hyderabad,Fever,Dolo 650,1,132,26.40,132
ORD2083,Kolkata,Cholesterol,Atorva,7,343,68.60,343
ORD2753,Mumbai,Calcium,Shelcal,5,960,192.00,960
ORD1412,blr,Allergy,Cetirizine,6,606,121.20,606
ORD2557,Kolkata,Cardiac,Ecosprin,3,138,27.60,138
ORD2302,hyd,Diabetes,Metformin,4,508,101.60,508
ORD2424,mum,Acidity,Pan 40,4,120,,120
ORD2185,Mumbai,Cardiac,Ecosprin,2,212,,212
ORD2249,Delhi,Allergy,Cetirizine,4,408,81.60,408
ORD1624,del,Diabetes,Metformin,3,369,73.80,369
ORD2620,Kolkata,Allergy,Cetirizine,6,222,44.40,222
ORD2485,Ahmedabad,Allergy,Cetirizine,1,43,,43
ORD1959,del,Antibiotic,Azithral 500,3,318,63.60,318
ORD1098,Ahmedabad,Cardiac,Ecosprin,3,141,,141
ORD1140,Mumbai,Antibiotic,Azithral 500,9,333,,333
ORD2630,Madras,Calcium,Shelcal,9,1305,261.00,1305
ORD2739,hyd,Fever,Dolo 650,1,78,15.60,78
ORD1938,Bengaluru,Cardiac,Ecosprin,5,875,175.00,875
ORD2827,Bengaluru,Calcium,Shelcal,3,120,24.00,120
ORD2052,Madras,Diabetes,Metformin,4,700,140.00,700
ORD1875,Madras,Cardiac,Ecosprin,2,218,43.60,218
ORD1053,Madras,Acidity,Pan 40,1,148,29.60,148
ORD1066,del,Cardiac,Ecosprin,6,234,46.80,234
ORD2612,Mumbai,Acidity,Pan 40,3,318,63.60,318
ORD2077,Mumbai,Acidity,Pan 40,6,762,152.40,762
ORD1965,kol,Cholesterol,Atorva,9,378,75.60,378
ORD2290,Delhi,Diabetes,Metformin,9,981,196.20,981
ORD2351,chennai,Diabetes,Metformin,10,570,114.00,570
ORD1893,Mumbai,Fever,Dolo 650,10,1700,340.00,1700
ORD1627,chennai,Fever,Dolo 650,9,1800,360.00,1800
ORD1995,Delhi,Cardiac,Ecosprin,5,655,131.00,655
ORD2279,mum,Fever,Dolo 650,4,148,29.60,148
ORD2815,Hyderabad,Fever,Dolo 650,6,420,84.00,420
ORD1087,kol,Allergy,Cetirizine,7,266,53.20,266
ORD1038,Delhi,Allergy,Cetirizine,3,390,78.00,390
ORD2019,Hyderabad,Calcium,Shelcal,2,162,32.40,162
ORD1322,Bengaluru,Calcium,Shelcal,5,390,78.00,390
ORD2479,del,Antibiotic,Azithral 500,7,322,64.40,322
ORD1634,Hyderabad,Allergy,Cetirizine,8,1320,264.00,1320
ORD1280,Pune,Allergy,Cetirizine,9,1710,342.00,1710
ORD1998,hyd,Calcium,Shelcal,10,1510,302.00,1510
ORD2209,mum,Acidity,Pan 40,4,672,134.40,672
ORD1086,Kolkata,Allergy,Cetirizine,1,83,16.60,83
ORD2586,mum,Calcium,Shelcal,9,1314,262.80,1314
ORD2898,kol,Diabetes,Metformin,10,480,96.00,480
ORD1133,Jaipur,Calcium,Shelcal,10,610,122.00,610
ORD1961,Bengaluru,,Pan 40,5,660,132.00,660
ORD2217,Pune,Antibiotic,Azithral 500,7,168,33.60,168
ORD2683,del,Acidity,Pan 40,9,1350,270.00,1350
ORD1766,Delhi,Cardiac,Ecosprin,10,950,190.00,950
ORD2425,Delhi,Fever,Dolo 650,4,452,90.40,452
ORD3055,mum,Acidity,Pan 40,1,42,8.40,42
ORD2034,Pune,Acidity,Pan 40,6,1032,206.40,1032
ORD2954,Hyderabad,Allergy,Cetirizine,5,605,121.00,605
ORD1489,Mumbai,Diabetes,Metformin,3,564,112.80,564
ORD1922,kol,Antibiotic,Azithral 500,7,140,,140
ORD2510,Hyderabad,Calcium,Shelcal,10,1270,254.00,1270
ORD2833,mum,Allergy,Cetirizine,7,658,131.60,658
ORD1716,Ahmedabad,Antibiotic,Azithral 500,4,544,108.80,544
ORD2578,chennai,Antibiotic,Azithral 500,6,834,166.80,834
ORD1386,Ahmedabad,Allergy,Cetirizine,1,22,4.40,22
ORD3056,Madras,Cardiac,Ecosprin,5,135,27.00,135
ORD1651,kol,Antibiotic,Azithral 500,10,1600,320.00,1600
ORD3052,Mumbai,Antibiotic,Azithral 500,9,1791,358.20,1791
ORD1104,Mumbai,Antibiotic,Azithral 500,4,284,56.80,284
ORD1072,Hyderabad,Antibiotic,Azithral 500,2,236,47.20,236
ORD2234,Madras,Allergy,Cetirizine,10,810,162.00,810
ORD2537,bng,Acidity,Pan 40,4,520,104.00,520
ORD1457,mum,Antibiotic,Azithral 500,7,245,49.00,245
ORD2316,Kolkata,Fever,Dolo 650,6,1098,219.60,1098
ORD1687,Mumbai,Fever,Dolo 650,2,206,41.20,206
ORD2481,del,Diabetes,Metformin,10,820,164.00,820
ORD2078,Bengaluru,Antibiotic,Azithral 500,3,549,,549
ORD1703,Jaipur,Antibiotic,Azithral 500,9,1044,208.80,1044
ORD2059,chennai,Diabetes,Metformin,8,632,126.40,632
ORD2797,hyd,Fever,Dolo 650,6,156,31.20,156
ORD3069,hyd,Antibiotic,Azithral 500,8,1552,310.40,1552
ORD2489,Ahmedabad,Allergy,Cetirizine,1,157,31.40,157
ORD1278,del,Diabetes,Metformin,9,1368,273.60,1368
ORD1080,Jaipur,Cholesterol,Atorva,7,434,86.80,434
ORD1628,del,Calcium,Shelcal,3,201,40.20,201
ORD1357,blr,Fever,Dolo 650,10,1240,248.00,1240
ORD2675,Kolkata,Cholesterol,Atorva,2,66,13.20,66
ORD2591,Jaipur,Diabetes,Metformin,2,124,24.80,124
ORD1362,hyd,Cholesterol,Atorva,7,1001,200.20,1001
ORD1782,Hyderabad,Diabetes,Metformin,4,412,82.40,412
ORD1527,chennai,Cardiac,Ecosprin,4,252,50.40,252
ORD2248,Jaipur,Calcium,Shelcal,6,696,139.20,696
ORD1189,hyd,Antibiotic,Azithral 500,10,1290,258.00,1290
ORD1312,Kolkata,Acidity,Pan 40,8,1096,219.20,1096
ORD2923,Jaipur,Allergy,Cetirizine,4,468,93.60,468
ORD1445,Jaipur,Cholesterol,Atorva,10,530,106.00,530
ORD3033,blr,Allergy,Cetirizine,4,160,,160
ORD2243,Jaipur,Cardiac,Ecosprin,4,96,19.20,96
ORD1136,Ahmedabad,Cholesterol,Atorva,1,110,22.00,110
ORD2123,bng,Fever,Dolo 650,6,930,186.00,930
ORD1289,Madras,,Pan 40,6,336,67.20,336
ORD2192,hyd,Cardiac,Ecosprin,9,927,185.40,927
ORD1423,mum,Antibiotic,Azithral 500,7,1358,271.60,1358
ORD1462,Jaipur,Antibiotic,Azithral 500,6,180,36.00,180
ORD1549,Mumbai,Diabetes,Metformin,10,1120,224.00,1120
ORD2310,Mumbai,,Cetirizine,9,504,100.80,504
ORD2238,Ahmedabad,Allergy,Cetirizine,2,358,71.60,358
ORD2285,Madras,Cholesterol,Atorva,6,1056,211.20,1056
ORD1697,Pune,Diabetes,Metformin,1,132,26.40,132
ORD2162,kol,Acidity,Pan 40,6,924,184.80,924
ORD2710,Pune,Diabetes,Metformin,8,448,89.60,448
ORD2845,Delhi,Calcium,Shelcal,4,436,87.20,436
ORD2264,Pune,Cholesterol,Atorva,10,1840,368.00,1840
ORD1802,Kolkata,Calcium,Shelcal,9,1521,304.20,1521
ORD1648,Bengaluru,Antibiotic,Azithral 500,10,390,78.00,390
ORD1885,Pune,Diabetes,Metformin,7,238,47.60,238
ORD2268,chennai,Acidity,Pan 40,5,740,148.00,740
ORD2381,kol,Diabetes,Metformin,3,432,86.40,432
ORD2655,Delhi,Antibiotic,Azithral 500,4,504,100.80,504
ORD2065,mum,Cholesterol,Atorva,6,972,194.40,972
ORD1003,chennai,Diabetes,Metformin,1,120,24.00,120
ORD2058,bng,Diabetes,Metformin,10,1740,348.00,1740
ORD1235,Ahmedabad,Calcium,Shelcal,7,553,110.60,553
ORD2638,Delhi,Cholesterol,Atorva,1,108,21.60,108
ORD2133,chennai,Cardiac,Ecosprin,8,704,140.80,704
ORD1347,Bengaluru,Diabetes,Metformin,10,540,108.00,540
ORD2878,Kolkata,Antibiotic,Azithral 500,4,460,92.00,460
ORD2645,bng,Cholesterol,Atorva,1,50,10.00,50
ORD2371,Madras,Fever,Dolo 650,4,764,152.80,764
ORD2801,hyd,Cholesterol,Atorva,7,609,121.80,609
ORD1695,chennai,Calcium,Shelcal,8,600,120.00,600
ORD1587,Madras,Antibiotic,Azithral 500,3,258,51.60,258
ORD2313,blr,Diabetes,Metformin,9,1611,322.20,1611
ORD2161,Ahmedabad,Acidity,Pan 40,1,92,18.40,92
ORD1608,Pune,Diabetes,Metformin,8,880,176.00,880
ORD1919,blr,Cardiac,Ecosprin,9,747,149.40,747
ORD2417,Mumbai,Antibiotic,Azithral 500,8,232,46.40,232
ORD2278,hyd,Cholesterol,Atorva,1,85,17.00,85
ORD1271,Pune,Antibiotic,Azithral 500,6,1050,210.00,1050
ORD1639,chennai,Antibiotic,Azithral 500,1,159,31.80,159
ORD3028,hyd,Calcium,Shelcal,9,576,115.20,576
ORD2831,del,Fever,Dolo 650,6,132,26.40,132
ORD1657,Madras,Cardiac,Ecosprin,9,819,163.80,819
ORD2325,del,Diabetes,Metformin,6,564,112.80,564
ORD2409,Bengaluru,Calcium,Shelcal,8,1216,243.20,1216
ORD2970,Ahmedabad,Cholesterol,Atorva,4,316,,316
ORD2007,Delhi,Acidity,Pan 40,10,1580,316.00,1580
