order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD2960,Chennai,Cardiac,Ecosprin,8,280,56.0,280
ORD1051,Kolkata,Calcium,Shelcal,6,1074,214.8,1074
ORD2812,Bengaluru,Allergy,Cetirizine,4,220,44.0,220
ORD2296,Pune,Antibiotic,Azithral 500,5,620,124.0,620
ORD1754,Bengaluru,Cardiac,Ecosprin,2,168,33.6,168
ORD1515,Jaipur,Antibiotic,Azithral 500,10,1330,266.0,1330
ORD2492,Bengaluru,Cholesterol,Atorva,4,376,75.2,376
ORD1447,Hyderabad,Antibiotic,Azithral 500,1,138,27.6,138
ORD1329,Chennai,Fever,Dolo 650,2,340,68.0,340
ORD2820,Bengaluru,Cholesterol,Atorva,10,350,70.0,350
ORD1867,Chennai,Fever,Dolo 650,8,1528,305.6,1528
ORD1005,Pune,Allergy,Cetirizine,7,497,99.4,497
ORD2768,Mumbai,Diabetes,Metformin,8,368,73.6,368
ORD1980,Chennai,Antibiotic,Azithral 500,5,140,28.0,140
ORD3048,Bengaluru,Fever,Dolo 650,4,588,117.6,588
ORD2055,Mumbai,Antibiotic,Azithral 500,9,1755,351.0,1755
ORD1787,Mumbai,Diabetes,Metformin,10,1710,342.0,1710
ORD1551,Mumbai,Calcium,Shelcal,6,816,163.2,816
ORD3043,Kolkata,Cardiac,Ecosprin,4,92,18.4,92
ORD1997,Mumbai,Diabetes,Metformin,4,368,73.6,368
ORD2551,Bengaluru,Allergy,Cetirizine,1,143,28.6,143
ORD2950,Chennai,Antibiotic,Azithral 500,7,1106,221.2,1106
ORD1517,Hyderabad,Diabetes,Metformin,8,800,160.0,800
ORD2309,Kolkata,Acidity,Pan 40,7,1337,267.40000000000003,1337
ORD2212,Jaipur,Calcium,Shelcal,5,775,155.0,775
ORD1029,Chennai,Diabetes,Metformin,2,144,28.8,144
ORD2132,Ahmedabad,Acidity,Pan 40,3,219,43.8,219
ORD2642,Chennai,Cholesterol,Atorva,4,316,63.2,316
ORD1819,Bengaluru,Antibiotic,Azithral 500,2,256,51.2,256
ORD3062,Hyderabad,Cardiac,Ecosprin,6,354,70.8,354
ORD2819,Pune,Cholesterol,Atorva,1,74,14.8,74
ORD1342,Bengaluru,Calcium,Shelcal,7,427,85.4,427
ORD1203,Mumbai,Acidity,Pan 40,7,756,151.2,756
ORD2873,Mumbai,Allergy,Cetirizine,10,780,156.0,780
ORD1666,Bengaluru,Cholesterol,Atorva,6,840,168.0,840
ORD1143,Bengaluru,Antibiotic,Azithral 500,1,189,37.8,189
ORD1187,Ahmedabad,Cardiac,Ecosprin,7,1127,225.4,1127
ORD2636,Bengaluru,Fever,Dolo 650,1,104,20.8,104
ORD3026,Hyderabad,Allergy,Cetirizine,7,1043,208.6,1043
ORD1057,Delhi,Diabetes,Metformin,6,648,129.6,648
ORD1805,Bengaluru,Fever,Dolo 650,8,680,136.0,680
ORD2567,Kolkata,Antibiotic,Azithral 500,3,357,71.4,357
ORD1866,Mumbai,Cholesterol,Atorva,6,162,32.4,162
ORD1422,Chennai,Acidity,Pan 40,5,535,107.0,535
ORD1023,Hyderabad,Fever,Dolo 650,4,536,107.2,536
ORD2442,Hyderabad,Cardiac,Ecosprin,6,558,111.6,558
ORD2261,Chennai,Fever,Dolo 650,5,920,184.0,920
ORD2277,Ahmedabad,Cardiac,Ecosprin,7,567,113.4,567
ORD1168,Pune,Acidity,Pan 40,10,1520,304.0,1520
ORD1131,Mumbai,Allergy,Cetirizine,7,1008,201.6,1008
ORD2859,Delhi,Cardiac,Ecosprin,4,692,138.4,692
ORD2805,Bengaluru,Diabetes,Metformin,10,200,40.0,200
ORD2724,Bengaluru,Antibiotic,Azithral 500,1,186,37.2,186
ORD1590,Delhi,Antibiotic,Azithral 500,2,264,52.8,264
ORD2244,Delhi,Diabetes,Metformin,6,654,130.8,654
ORD1110,Kolkata,Fever,Dolo 650,1,193,38.6,193
ORD2035,Bengaluru,Diabetes,Metformin,7,364,72.8,364
ORD2949,Kolkata,Cardiac,Ecosprin,3,306,61.2,306
ORD2345,Mumbai,Acidity,Pan 40,7,1386,277.2,1386
ORD1721,Bengaluru,Allergy,Cetirizine,7,413,82.6,413
ORD2593,Chennai,Acidity,Pan 40,4,100,20.0,100
ORD1300,Kolkata,Cholesterol,Atorva,9,531,106.2,531
ORD1795,Jaipur,Cardiac,Ecosprin,5,775,155.0,775
ORD2907,Kolkata,Calcium,Shelcal,4,416,83.2,416
ORD2904,Kolkata,Cholesterol,Atorva,6,1200,240.0,1200
ORD1221,Jaipur,Calcium,Shelcal,5,970,194.0,970
ORD1864,Mumbai,Diabetes,Metformin,7,651,130.2,651
ORD1730,Delhi,Acidity,Pan 40,9,1296,259.2,1296
ORD3072,Bengaluru,Allergy,Cetirizine,2,264,52.8,264
ORD1798,Hyderabad,Calcium,Shelcal,10,620,124.0,620
ORD1050,Pune,Cholesterol,Atorva,1,92,18.4,92
ORD1589,Chennai,Calcium,Shelcal,8,568,113.6,568
ORD2962,Hyderabad,Diabetes,Metformin,7,469,93.8,469
ORD1184,Bengaluru,Acidity,Pan 40,1,47,9.4,47
ORD1858,Bengaluru,Antibiotic,Azithral 500,1,31,6.2,31
ORD2661,Jaipur,Antibiotic,Azithral 500,8,392,78.4,392
ORD2372,Mumbai,Acidity,Pan 40,2,262,52.400000000000006,262
ORD3009,Pune,Calcium,Shelcal,5,225,45.0,225
ORD1165,Mumbai,Cholesterol,Atorva,4,492,98.4,492
ORD2540,Kolkata,Antibiotic,Azithral 500,6,774,154.8,774
ORD1491,Pune,Cardiac,Ecosprin,6,612,122.4,612
ORD2006,Hyderabad,Fever,Dolo 650,3,423,84.6,423
ORD2420,Kolkata,Acidity,Pan 40,10,400,80.0,400
ORD1614,Pune,Antibiotic,Azithral 500,6,330,66.0,330
ORD2448,Kolkata,Cholesterol,Atorva,7,1260,252.0,1260
ORD2674,Pune,Cholesterol,Atorva,4,200,40.0,200
ORD1545,Hyderabad,Acidity,Pan 40,2,186,37.2,186
ORD2502,Delhi,Fever,Dolo 650,10,1060,212.0,1060
ORD2390,Delhi,Cardiac,Ecosprin,2,42,8.4,42
ORD2890,Chennai,Antibiotic,Azithral 500,5,155,31.0,155
ORD1224,Delhi,Calcium,Shelcal,8,1464,292.8,1464
ORD1498,Chennai,Acidity,Pan 40,4,424,84.8,424
ORD2311,Hyderabad,Calcium,Shelcal,9,747,149.4,747
ORD1583,Hyderabad,Allergy,Cetirizine,2,384,76.8,384
ORD2084,Hyderabad,Diabetes,Metformin,8,1520,304.0,1520
ORD1361,Hyderabad,Calcium,Shelcal,4,632,126.4,632
ORD2454,Hyderabad,Calcium,Shelcal,2,172,34.4,172
ORD2832,Pune,Cholesterol,Atorva,9,1773,354.6,1773
ORD2094,Bengaluru,Calcium,Shelcal,6,1152,230.4,1152
ORD2981,Hyderabad,Calcium,Shelcal,6,774,154.8,774
ORD1206,Chennai,Acidity,Pan 40,1,170,34.0,170
ORD1912,Chennai,Antibiotic,Azithral 500,1,99,19.8,99
ORD1626,Delhi,Allergy,Cetirizine,8,1080,216.0,1080
ORD1076,Delhi,Cardiac,Ecosprin,2,208,41.6,208
ORD2434,Hyderabad,Antibiotic,Azithral 500,6,798,159.6,798
ORD1437,Mumbai,Fever,Dolo 650,7,1365,273.0,1365
ORD2181,Ahmedabad,Diabetes,Metformin,1,139,27.8,139
ORD2107,Delhi,Allergy,Cetirizine,5,625,125.0,625
ORD1555,Chennai,Fever,Dolo 650,8,1368,273.6,1368
ORD2546,Bengaluru,Acidity,Pan 40,8,1080,216.0,1080
ORD1812,Chennai,Acidity,Pan 40,5,185,37.0,185
ORD1698,Hyderabad,Acidity,Pan 40,10,1480,296.0,1480
ORD1263,Mumbai,Cholesterol,Atorva,4,760,152.0,760
ORD2350,Bengaluru,Acidity,Pan 40,10,930,186.0,930
ORD2347,Bengaluru,Diabetes,Metformin,5,465,93.0,465
ORD2775,Ahmedabad,Antibiotic,Azithral 500,6,456,91.2,456
ORD2503,Chennai,Diabetes,Metformin,5,560,112.0,560
ORD1880,Ahmedabad,Calcium,Shelcal,7,1141,228.2,1141
ORD2139,Delhi,Antibiotic,Azithral 500,10,1490,298.0,1490
ORD1306,Kolkata,Antibiotic,Azithral 500,10,1120,224.0,1120
ORD2016,Bengaluru,Fever,Dolo 650,4,236,47.2,236
ORD1954,Pune,Cardiac,Ecosprin,10,460,92.0,460
ORD2507,Hyderabad,Antibiotic,Azithral 500,2,92,18.4,92
ORD1791,Bengaluru,Acidity,Pan 40,2,148,29.6,148
ORD2992,Chennai,Cholesterol,Atorva,1,182,36.4,182
ORD2723,Ahmedabad,Cholesterol,Atorva,1,173,34.6,173
ORD1277,Bengaluru,Antibiotic,Azithral 500,5,185,37.0,185
ORD2902,Delhi,Cardiac,Ecosprin,8,176,35.2,176
ORD2917,Kolkata,Acidity,Pan 40,10,550,110.0,550
ORD1862,Pune,Cholesterol,Atorva,9,378,75.6,378
ORD2631,Bengaluru,Cardiac,Ecosprin,10,1340,268.0,1340
ORD1898,Mumbai,Fever,Dolo 650,3,558,111.6,558
ORD2146,Kolkata,Allergy,Cetirizine,9,1413,282.6,1413
ORD1200,Chennai,Cardiac,Ecosprin,10,470,94.0,470
ORD2935,Hyderabad,Calcium,Shelcal,5,400,80.0,400
ORD2531,Chennai,Fever,Dolo 650,4,700,140.0,700
ORD1268,Chennai,Fever,Dolo 650,8,1000,200.0,1000
ORD1194,Chennai,Antibiotic,Azithral 500,2,396,79.2,396
ORD1055,Chennai,Diabetes,Metformin,4,316,63.2,316
ORD2705,Jaipur,Calcium,Shelcal,3,423,84.6,423
ORD2208,Bengaluru,Cardiac,Ecosprin,8,1120,224.0,1120
ORD2180,Delhi,Cardiac,Ecosprin,9,1449,289.8,1449
ORD1739,Chennai,Cardiac,Ecosprin,1,41,8.2,41
ORD1482,Bengaluru,Allergy,Cetirizine,3,540,108.0,540
ORD1948,Bengaluru,Diabetes,Metformin,2,368,73.6,368
ORD1951,Mumbai,Cardiac,Ecosprin,1,71,14.2,71
ORD1020,Hyderabad,Antibiotic,Azithral 500,7,315,63.0,315
ORD1783,Bengaluru,Fever,Dolo 650,1,63,12.6,63
ORD1260,Pune,Allergy,Cetirizine,2,336,67.2,336
ORD3019,Chennai,Cholesterol,Atorva,5,470,94.0,470
ORD1418,Delhi,Cardiac,Ecosprin,8,392,78.4,392
ORD2782,Kolkata,Allergy,Cetirizine,2,96,19.2,96
ORD1285,Mumbai,Diabetes,Metformin,10,1110,222.0,1110
ORD1677,Mumbai,Diabetes,Metformin,5,815,163.0,815
ORD1582,Mumbai,Cholesterol,Atorva,8,784,156.8,784
ORD1655,Mumbai,Cholesterol,Atorva,3,486,97.2,486
ORD1006,Bengaluru,Fever,Dolo 650,5,505,101.0,505
ORD2843,Chennai,Allergy,Cetirizine,4,552,110.4,552
ORD1309,Jaipur,Cholesterol,Atorva,8,528,105.6,528
ORD1585,Ahmedabad,Allergy,Cetirizine,8,592,118.4,592
ORD2090,Delhi,Acidity,Pan 40,4,144,28.8,144
ORD2061,Chennai,Antibiotic,Azithral 500,9,1116,223.2,1116
ORD2906,Mumbai,Fever,Dolo 650,2,172,34.4,172
ORD1321,Pune,Diabetes,Metformin,4,340,68.0,340
ORD2816,Mumbai,Cholesterol,Atorva,4,100,20.0,100
ORD1282,Delhi,Cholesterol,Atorva,9,1107,221.4,1107
ORD2038,Bengaluru,Cholesterol,Atorva,6,294,58.8,294
ORD1860,Bengaluru,Cholesterol,Atorva,1,34,6.8,34
ORD1367,Bengaluru,Cholesterol,Atorva,6,468,93.6,468
ORD1706,Mumbai,Allergy,Cetirizine,8,832,166.4,832
ORD1500,Chennai,Cardiac,Ecosprin,10,620,124.0,620
ORD2342,Chennai,Acidity,Pan 40,9,1404,280.8,1404
ORD2978,Pune,Cardiac,Ecosprin,9,360,72.0,360
ORD2091,Bengaluru,Diabetes,Metformin,1,181,36.2,181
ORD2743,Kolkata,Fever,Dolo 650,7,1120,224.0,1120
ORD2817,Hyderabad,Antibiotic,Azithral 500,3,276,55.2,276
ORD2523,Hyderabad,Cholesterol,Atorva,6,150,30.0,150
ORD3044,Hyderabad,Allergy,Cetirizine,2,238,47.6,238
ORD2736,Kolkata,Diabetes,Metformin,2,76,15.2,76
ORD1008,Jaipur,Acidity,Pan 40,5,250,50.0,250
ORD1181,Kolkata,Fever,Dolo 650,3,486,97.2,486
ORD1360,Hyderabad,Calcium,Shelcal,8,592,118.4,592
ORD1222,Jaipur,Fever,Dolo 650,6,564,112.8,564
ORD1440,Delhi,Acidity,Pan 40,6,804,160.8,804
ORD2404,Delhi,Diabetes,Metformin,2,102,20.4,102
ORD1688,Mumbai,Acidity,Pan 40,9,783,156.6,783
ORD1230,Mumbai,Acidity,Pan 40,9,1701,340.2,1701
ORD1317,Bengaluru,Allergy,Cetirizine,10,1330,266.0,1330
ORD2104,Bengaluru,Calcium,Shelcal,6,1020,204.0,1020
ORD2564,Chennai,Fever,Dolo 650,6,648,129.6,648
ORD2240,Delhi,Acidity,Pan 40,3,363,72.6,363
ORD1153,Pune,Fever,Dolo 650,2,320,64.0,320
ORD1122,Delhi,Diabetes,Metformin,7,1260,252.0,1260
ORD2603,Mumbai,Acidity,Pan 40,4,120,24.0,120
ORD2740,Mumbai,Allergy,Cetirizine,1,102,20.4,102
ORD1612,Kolkata,Acidity,Pan 40,5,540,108.0,540
ORD1095,Jaipur,Fever,Dolo 650,5,700,140.0,700
ORD1986,Kolkata,Acidity,Pan 40,2,344,68.8,344
ORD1818,Bengaluru,Allergy,Cetirizine,6,468,93.6,468
ORD2250,Delhi,Antibiotic,Azithral 500,6,1104,220.8,1104
ORD2493,Hyderabad,Cholesterol,Atorva,4,728,145.6,728
ORD2651,Chennai,Acidity,Pan 40,9,801,160.2,801
ORD1939,Hyderabad,Antibiotic,Azithral 500,10,1280,256.0,1280
ORD2168,Chennai,Fever,Dolo 650,5,120,24.0,120
ORD1384,Hyderabad,Cardiac,Ecosprin,2,262,52.4,262
ORD2824,Delhi,Cholesterol,Atorva,10,1120,224.0,1120
ORD1331,Delhi,Cardiac,Ecosprin,3,546,109.2,546
ORD2490,Mumbai,Fever,Dolo 650,3,156,31.2,156
ORD2529,Delhi,Allergy,Cetirizine,9,1674,334.8,1674
ORD2271,Ahmedabad,Allergy,Cetirizine,4,792,158.4,792
ORD2912,Delhi,Diabetes,Metformin,3,465,93.0,465
ORD2458,Bengaluru,Acidity,Pan 40,6,804,160.8,804
ORD2446,Kolkata,Diabetes,Metformin,4,692,138.4,692
ORD2908,Pune,Antibiotic,Azithral 500,1,117,23.4,117
ORD1195,Kolkata,Diabetes,Metformin,2,344,68.8,344
ORD2733,Mumbai,Cardiac,Ecosprin,9,1692,338.4,1692
ORD2547,Bengaluru,Allergy,Cetirizine,5,225,45.0,225
ORD2519,Pune,Cholesterol,Atorva,7,161,32.2,161
ORD1178,Kolkata,Acidity,Pan 40,10,1030,206.0,1030
ORD1371,Delhi,Allergy,Cetirizine,7,350,70.0,350
ORD1210,Hyderabad,Antibiotic,Azithral 500,6,522,104.4,522
ORD1142,Hyderabad,Fever,Dolo 650,10,720,144.0,720
ORD2980,Kolkata,Cardiac,Ecosprin,8,1384,276.8,1384
ORD2505,Bengaluru,Cardiac,Ecosprin,4,412,82.4,412
ORD2554,Chennai,Acidity,Pan 40,1,153,30.6,153
ORD2085,Chennai,Cardiac,Ecosprin,8,1368,273.6,1368
ORD2229,Pune,Cholesterol,Atorva,5,920,184.0,920
ORD1567,Chennai,Acidity,Pan 40,7,1400,280.0,1400
ORD2789,Ahmedabad,Calcium,Shelcal,10,1410,282.0,1410
ORD2228,Delhi,Acidity,Pan 40,3,108,21.6,108
ORD2749,Mumbai,Diabetes,Metformin,6,798,159.60000000000002,798
ORD2684,Chennai,Diabetes,Metformin,2,256,51.2,256
ORD2623,Pune,Antibiotic,Azithral 500,4,720,144.0,720
ORD1097,Bengaluru,Allergy,Cetirizine,4,292,58.4,292
ORD3064,Bengaluru,Cholesterol,Atorva,9,1053,210.6,1053
ORD2914,Jaipur,Fever,Dolo 650,5,205,41.0,205
ORD2667,Jaipur,Fever,Dolo 650,2,318,63.6,318
ORD1420,Mumbai,Allergy,Cetirizine,5,125,25.0,125
ORD1024,Bengaluru,Cardiac,Ecosprin,5,625,125.0,625
ORD2834,Jaipur,Fever,Dolo 650,5,925,185.0,925
ORD2894,Kolkata,Antibiotic,Azithral 500,3,336,67.2,336
ORD1676,Hyderabad,Cholesterol,Atorva,3,498,99.6,498
ORD2433,Bengaluru,Diabetes,Metformin,6,708,141.6,708
ORD2600,Pune,Cardiac,Ecosprin,1,177,35.4,177
ORD2665,Jaipur,Cardiac,Ecosprin,6,930,186.0,930
ORD2751,Jaipur,Fever,Dolo 650,2,130,26.0,130
ORD2804,Mumbai,Cardiac,Ecosprin,5,440,88.0,440
ORD2778,Hyderabad,Cardiac,Ecosprin,1,100,20.0,100
ORD1652,Chennai,Cholesterol,Atorva,8,1496,299.2,1496
ORD2304,Pune,Acidity,Pan 40,6,624,124.8,624
ORD1631,Bengaluru,Diabetes,Metformin,5,945,189.0,945
ORD3067,Kolkata,Allergy,Cetirizine,3,372,74.4,372
ORD2944,Bengaluru,Allergy,Cetirizine,1,21,4.2,21
ORD1937,Bengaluru,Diabetes,Metformin,10,1240,248.0,1240
ORD1957,Chennai,Allergy,Cetirizine,7,882,176.4,882
ORD1345,Bengaluru,Cholesterol,Atorva,10,760,152.0,760
ORD1816,Chennai,Allergy,Cetirizine,3,267,53.4,267
ORD2712,Kolkata,Calcium,Shelcal,10,1590,318.0,1590
ORD1154,Delhi,Acidity,Pan 40,4,384,76.8,384
ORD2863,Pune,Cardiac,Ecosprin,6,942,188.4,942
ORD1720,Bengaluru,Diabetes,Metformin,3,99,19.8,99
ORD2647,Hyderabad,Calcium,Shelcal,7,1092,218.4,1092
ORD1126,Bengaluru,Antibiotic,Azithral 500,2,114,22.8,114
ORD2466,Hyderabad,Acidity,Pan 40,8,896,179.2,896
ORD1421,Bengaluru,Calcium,Shelcal,6,234,46.8,234
ORD1841,Jaipur,Acidity,Pan 40,5,740,148.0,740
ORD1266,Bengaluru,Calcium,Shelcal,2,386,77.2,386
ORD2020,Bengaluru,Fever,Dolo 650,2,226,45.2,226
ORD2500,Chennai,Cardiac,Ecosprin,4,324,64.8,324
ORD1737,Ahmedabad,Acidity,Pan 40,5,220,44.0,220
ORD2154,Ahmedabad,Calcium,Shelcal,9,918,183.6,918
ORD1036,Ahmedabad,Allergy,Cetirizine,5,690,138.0,690
ORD1712,Ahmedabad,Cardiac,Ecosprin,8,1112,222.4,1112
ORD2004,Hyderabad,Acidity,Pan 40,9,1611,322.2,1611
ORD1155,Jaipur,Allergy,Cetirizine,3,591,118.2,591
ORD1931,Delhi,Diabetes,Metformin,3,132,26.4,132
ORD1900,Bengaluru,Cardiac,Ecosprin,5,810,162.0,810
ORD1198,Hyderabad,Antibiotic,Azithral 500,2,222,44.4,222
ORD1078,Mumbai,Allergy,Cetirizine,7,1064,212.8,1064
ORD3097,Delhi,Allergy,Cetirizine,5,850,170.0,850
ORD1374,Delhi,Antibiotic,Azithral 500,8,1472,294.4,1472
ORD1402,Ahmedabad,Fever,Dolo 650,6,1098,219.6,1098
ORD1196,Jaipur,Antibiotic,Azithral 500,1,196,39.2,196
ORD1388,Bengaluru,Calcium,Shelcal,10,780,156.0,780
ORD1917,Chennai,Acidity,Pan 40,3,591,118.2,591
ORD1779,Delhi,Acidity,Pan 40,8,296,59.2,296
ORD1177,Bengaluru,Calcium,Shelcal,9,666,133.2,666
ORD2401,Delhi,Fever,Dolo 650,4,188,37.6,188
ORD2573,Pune,Cholesterol,Atorva,5,800,160.0,800
ORD1543,Hyderabad,Fever,Dolo 650,1,132,26.4,132
ORD2083,Kolkata,Cholesterol,Atorva,7,343,68.6,343
ORD2753,Mumbai,Calcium,Shelcal,5,960,192.0,960
ORD1412,Bengaluru,Allergy,Cetirizine,6,606,121.2,606
ORD2557,Kolkata,Cardiac,Ecosprin,3,138,27.6,138
ORD2302,Hyderabad,Diabetes,Metformin,4,508,101.6,508
ORD2424,Mumbai,Acidity,Pan 40,4,120,24.0,120
ORD2185,Mumbai,Cardiac,Ecosprin,2,212,42.400000000000006,212
ORD2249,Delhi,Allergy,Cetirizine,4,408,81.6,408
ORD1624,Delhi,Diabetes,Metformin,3,369,73.8,369
ORD2620,Kolkata,Allergy,Cetirizine,6,222,44.4,222
ORD2485,Ahmedabad,Allergy,Cetirizine,1,43,8.6,43
ORD1959,Delhi,Antibiotic,Azithral 500,3,318,63.6,318
ORD1098,Ahmedabad,Cardiac,Ecosprin,3,141,28.200000000000003,141
ORD1140,Mumbai,Antibiotic,Azithral 500,9,333,66.6,333
ORD2630,Chennai,Calcium,Shelcal,9,1305,261.0,1305
ORD1938,Bengaluru,Cardiac,Ecosprin,5,875,175.0,875
ORD2827,Bengaluru,Calcium,Shelcal,3,120,24.0,120
ORD2052,Chennai,Diabetes,Metformin,4,700,140.0,700
ORD1875,Chennai,Cardiac,Ecosprin,2,218,43.6,218
ORD1053,Chennai,Acidity,Pan 40,1,148,29.6,148
ORD1066,Delhi,Cardiac,Ecosprin,6,234,46.8,234
ORD2612,Mumbai,Acidity,Pan 40,3,318,63.6,318
ORD2077,Mumbai,Acidity,Pan 40,6,762,152.4,762
ORD1965,Kolkata,Cholesterol,Atorva,9,378,75.6,378
ORD2290,Delhi,Diabetes,Metformin,9,981,196.2,981
ORD2351,Chennai,Diabetes,Metformin,10,570,114.0,570
ORD1893,Mumbai,Fever,Dolo 650,10,1700,340.0,1700
ORD1627,Chennai,Fever,Dolo 650,9,1800,360.0,1800
ORD1995,Delhi,Cardiac,Ecosprin,5,655,131.0,655
ORD2279,Mumbai,Fever,Dolo 650,4,148,29.6,148
ORD2815,Hyderabad,Fever,Dolo 650,6,420,84.0,420
ORD1087,Kolkata,Allergy,Cetirizine,7,266,53.2,266
ORD1038,Delhi,Allergy,Cetirizine,3,390,78.0,390
ORD2019,Hyderabad,Calcium,Shelcal,2,162,32.4,162
ORD1322,Bengaluru,Calcium,Shelcal,5,390,78.0,390
ORD2479,Delhi,Antibiotic,Azithral 500,7,322,64.4,322
ORD1634,Hyderabad,Allergy,Cetirizine,8,1320,264.0,1320
ORD1280,Pune,Allergy,Cetirizine,9,1710,342.0,1710
ORD1998,Hyderabad,Calcium,Shelcal,10,1510,302.0,1510
ORD2209,Mumbai,Acidity,Pan 40,4,672,134.4,672
ORD1086,Kolkata,Allergy,Cetirizine,1,83,16.6,83
ORD2586,Mumbai,Calcium,Shelcal,9,1314,262.8,1314
ORD2898,Kolkata,Diabetes,Metformin,10,480,96.0,480
ORD1133,Jaipur,Calcium,Shelcal,10,610,122.0,610
ORD1961,Bengaluru,Acidity,Pan 40,5,660,132.0,660
ORD2217,Pune,Antibiotic,Azithral 500,7,168,33.6,168
ORD2683,Delhi,Acidity,Pan 40,9,1350,270.0,1350
ORD1766,Delhi,Cardiac,Ecosprin,10,950,190.0,950
ORD2425,Delhi,Fever,Dolo 650,4,452,90.4,452
ORD3055,Mumbai,Acidity,Pan 40,1,42,8.4,42
ORD2034,Pune,Acidity,Pan 40,6,1032,206.4,1032
ORD2954,Hyderabad,Allergy,Cetirizine,5,605,121.0,605
ORD1489,Mumbai,Diabetes,Metformin,3,564,112.8,564
ORD1922,Kolkata,Antibiotic,Azithral 500,7,140,27.999999999999996,140
ORD2510,Hyderabad,Calcium,Shelcal,10,1270,254.0,1270
ORD2833,Mumbai,Allergy,Cetirizine,7,658,131.6,658
ORD1716,Ahmedabad,Antibiotic,Azithral 500,4,544,108.8,544
ORD2578,Chennai,Antibiotic,Azithral 500,6,834,166.8,834
ORD1386,Ahmedabad,Allergy,Cetirizine,1,22,4.4,22
ORD3056,Chennai,Cardiac,Ecosprin,5,135,27.0,135
ORD1651,Kolkata,Antibiotic,Azithral 500,10,1600,320.0,1600
ORD3052,Mumbai,Antibiotic,Azithral 500,9,1791,358.2,1791
ORD1104,Mumbai,Antibiotic,Azithral 500,4,284,56.8,284
ORD1072,Hyderabad,Antibiotic,Azithral 500,2,236,47.2,236
ORD2234,Chennai,Allergy,Cetirizine,10,810,162.0,810
ORD2537,Bengaluru,Acidity,Pan 40,4,520,104.0,520
ORD1457,Mumbai,Antibiotic,Azithral 500,7,245,49.0,245
ORD2316,Kolkata,Fever,Dolo 650,6,1098,219.6,1098
ORD1687,Mumbai,Fever,Dolo 650,2,206,41.2,206
ORD2481,Delhi,Diabetes,Metformin,10,820,164.0,820
ORD2078,Bengaluru,Antibiotic,Azithral 500,3,549,109.8,549
ORD1703,Jaipur,Antibiotic,Azithral 500,9,1044,208.8,1044
ORD2059,Chennai,Diabetes,Metformin,8,632,126.4,632
ORD2797,Hyderabad,Fever,Dolo 650,6,156,31.2,156
ORD3069,Hyderabad,Antibiotic,Azithral 500,8,1552,310.4,1552
ORD2489,Ahmedabad,Allergy,Cetirizine,1,157,31.4,157
ORD1278,Delhi,Diabetes,Metformin,9,1368,273.6,1368
ORD1080,Jaipur,Cholesterol,Atorva,7,434,86.8,434
ORD1628,Delhi,Calcium,Shelcal,3,201,40.2,201
ORD1357,Bengaluru,Fever,Dolo 650,10,1240,248.0,1240
ORD2675,Kolkata,Cholesterol,Atorva,2,66,13.2,66
ORD2591,Jaipur,Diabetes,Metformin,2,124,24.8,124
ORD1362,Hyderabad,Cholesterol,Atorva,7,1001,200.2,1001
ORD1782,Hyderabad,Diabetes,Metformin,4,412,82.4,412
ORD1527,Chennai,Cardiac,Ecosprin,4,252,50.4,252
ORD2248,Jaipur,Calcium,Shelcal,6,696,139.2,696
ORD1189,Hyderabad,Antibiotic,Azithral 500,10,1290,258.0,1290
ORD1312,Kolkata,Acidity,Pan 40,8,1096,219.2,1096
ORD2923,Jaipur,Allergy,Cetirizine,4,468,93.6,468
ORD1445,Jaipur,Cholesterol,Atorva,10,530,106.0,530
ORD3033,Bengaluru,Allergy,Cetirizine,4,160,32.0,160
ORD2243,Jaipur,Cardiac,Ecosprin,4,96,19.2,96
ORD1136,Ahmedabad,Cholesterol,Atorva,1,110,22.0,110
ORD2123,Bengaluru,Fever,Dolo 650,6,930,186.0,930
ORD1289,Chennai,Acidity,Pan 40,6,336,67.2,336
ORD2192,Hyderabad,Cardiac,Ecosprin,9,927,185.4,927
ORD1423,Mumbai,Antibiotic,Azithral 500,7,1358,271.6,1358
ORD1462,Jaipur,Antibiotic,Azithral 500,6,180,36.0,180
ORD1549,Mumbai,Diabetes,Metformin,10,1120,224.0,1120
ORD2310,Mumbai,Allergy,Cetirizine,9,504,100.8,504
ORD2238,Ahmedabad,Allergy,Cetirizine,2,358,71.6,358
ORD2285,Chennai,Cholesterol,Atorva,6,1056,211.2,1056
ORD1697,Pune,Diabetes,Metformin,1,132,26.4,132
ORD2162,Kolkata,Acidity,Pan 40,6,924,184.8,924
ORD2710,Pune,Diabetes,Metformin,8,448,89.6,448
ORD2845,Delhi,Calcium,Shelcal,4,436,87.2,436
ORD2264,Pune,Cholesterol,Atorva,10,1840,368.0,1840
ORD1802,Kolkata,Calcium,Shelcal,9,1521,304.2,1521
ORD1648,Bengaluru,Antibiotic,Azithral 500,10,390,78.0,390
ORD1885,Pune,Diabetes,Metformin,7,238,47.6,238
ORD2268,Chennai,Acidity,Pan 40,5,740,148.0,740
ORD2381,Kolkata,Diabetes,Metformin,3,432,86.4,432
ORD2655,Delhi,Antibiotic,Azithral 500,4,504,100.8,504
ORD2065,Mumbai,Cholesterol,Atorva,6,972,194.4,972
ORD1003,Chennai,Diabetes,Metformin,1,120,24.0,120
ORD2058,Bengaluru,Diabetes,Metformin,10,1740,348.0,1740
